vacancy_id,title,company_name,total_quota,show_quota,stream_id,stream_name,employment_status,selected_job,is_saved,experience_level,total_applied
85B08F3D7F6EE06F1325F9EE40C6ED42E6C59C5BADC8D3CE5E78D3ACB9C3D049D5530984B4D7A3134CFA4686422ADBBE,Staf Logistik dan Pergudangan,PT ASDP Indonesia Ferry (Persero),1000,1,907020F1602638B8BB320EF129E955EFCE97282E9F1465582A532B521A5DFF5EBBD44B1B925F18ECF8350E7E7C5DC258,Logistic / Supply Chain / Asset / GA,Pegawai Kontrak,False,False,Fresh Graduate,306
B8B5BD54A12FDC15451D9EF61041A057DEAE181666C51E3670D69BD3D0138A43FDE07622569F4DBA426A42BE9799C3A8,Asisten Teknik dan Pengolahan,PT Perkebunan Nusantara III (Persero) - PT Perkebunan Nusantara IV,11000,1,651D3B34B5366E0E5EF4831762092408AF141F7FA0BCA1F26FB4E405A21E4977102FD86259B7C3A4B46E3478818BC361,Operasi / Produksi / Proyek,Pegawai Tetap,False,False,Fresh Graduate,1751
F0088EB99904F9D61E00F0A1BD3C97FF57368E776BC42CD9B94839532ED13D77704475674B865B45F40798D62C79B4CE,Staf Pengadaan,PT ASDP Indonesia Ferry (Persero),3000,1,907020F1602638B8BB320EF129E955EFCE97282E9F1465582A532B521A5DFF5EBBD44B1B925F18ECF8350E7E7C5DC258,Logistic / Supply Chain / Asset / GA,Pegawai Kontrak,False,False,Fresh Graduate,317
3C82E99AF8128EE0E49740D4EBA42C452E7F2F7D2924F965F1EF9FEDF2B17B6858914F8F1B9D3202D171F08A0770B8E5,Staf Usaha Pelabuhan,PT ASDP Indonesia Ferry (Persero),6000,1,651D3B34B5366E0E5EF4831762092408AF141F7FA0BCA1F26FB4E405A21E4977102FD86259B7C3A4B46E3478818BC361,Operasi / Produksi / Proyek,Pegawai Kontrak,False,False,Fresh Graduate,123
DD8FF968306BB80941BD9CF3D5EB7DA855A341F3745325BBB1F5888C152E9A192D3A1E545401E72670A67E4F23C6213B,Staf Usaha Penyeberangan,PT ASDP Indonesia Ferry (Persero),2000,1,651D3B34B5366E0E5EF4831762092408AF141F7FA0BCA1F26FB4E405A21E4977102FD86259B7C3A4B46E3478818BC361,Operasi / Produksi / Proyek,Pegawai Kontrak,False,False,Fresh Graduate,74
0DAE41DEBA9774B035F2DB0AADD674D88899AA8B619C0A6D55E5D2C3BFF71ABBB136F11D6B726DDC96A6C7EF1B081C2A,Staf Pemeliharaan Pelabuhan,PT ASDP Indonesia Ferry (Persero),4000,1,20A83C4A9A636EA8BED36CF993C8AE8B2200D6EFBEA42A748814D05011CB5871C88DA758B221425D992E34F176F3A4A1,Engineering & Maintenance,Pegawai Kontrak,False,False,Fresh Graduate,437
39D80657561DFD865D6AB88FFD7A44DE90D671B3CA4D790D4104AAAAB01E247109E0BFC476421842EBEDF8764CC84440,Asisten Akuntansi dan Keuangan,PT Perkebunan Nusantara III (Persero) - PT Perkebunan Nusantara IV,16000,1,7835FD9522F08DD97A83B3871591408352EA49E853659D816839E3DC5C8EE314600E78430748C34795DA1E7043B57EE4,Keuangan,Pegawai Tetap,False,False,Fresh Graduate,2533
99F1C138F68DD60FACAB8CB2AFD0909AB81904C7F7C58E4C399AAC62BC41F03E3B45EAD6BB7D258436D56B744439759C,Staf Pemeliharaan Armada,PT ASDP Indonesia Ferry (Persero),5000,1,20A83C4A9A636EA8BED36CF993C8AE8B2200D6EFBEA42A748814D05011CB5871C88DA758B221425D992E34F176F3A4A1,Engineering & Maintenance,Pegawai Kontrak,False,False,Fresh Graduate,209
52738C6E9FB0A6A8D1A72E6031C0876132B9244E2FF8E1705FED09F2D4C7B7DF050F216FBA18FE397F0CDC5A71F1CA55,Staf Keandalan Fasilitas Pelabuhan,PT ASDP Indonesia Ferry (Persero),3000,1,20A83C4A9A636EA8BED36CF993C8AE8B2200D6EFBEA42A748814D05011CB5871C88DA758B221425D992E34F176F3A4A1,Engineering & Maintenance,Pegawai Kontrak,False,False,Fresh Graduate,379
496AC0F35A73518D4B2AC8040F3F986D1F5C87FB0E742659B23428F43B0E0FA5FA5CC15E16CC76503435C433018A3DAB,Staf Tata Kelola Data Komersial dan Operasional,PT ASDP Indonesia Ferry (Persero),1000,1,78A5FB755A30EEBC7C4120CA2EC665FCBDF257265E0D77A54DFFB0A739B5396FC2136D3B07C4F2675FCC4E0DE5DB032C,Bisnis Niaga / Pemasaran,Pegawai Kontrak,False,False,Fresh Graduate,361
71E8FC3501BF1C15C9AD19B902255FD71C45859250E161479A8A7380FA44B8A904D5E7E11AFC1ADFB9F18F01EB660CC5,Asisten SDM dan Umum,PT Perkebunan Nusantara III (Persero) - PT Sinergi Gula Nusantara,4000,1,516720B475AB13424568C8CBAC2031A578DC8D78356C260041751782F16BF8C121E2D0F10C20C3AD2F071E695A296398,SDM / HC,Pegawai Tetap,False,False,Fresh Graduate,2192
3C44055CFA22C8E66B2C9C6615ABD980ED9487AC6216A50BBD86B7CBD4DE6872923F696D862FB803ACE046E3192BA507,Staf Mutu Armada,PT ASDP Indonesia Ferry (Persero),1000,1,20A83C4A9A636EA8BED36CF993C8AE8B2200D6EFBEA42A748814D05011CB5871C88DA758B221425D992E34F176F3A4A1,Engineering & Maintenance,Pegawai Kontrak,False,False,Fresh Graduate,200
6DA6CD0C76797A9682C234162E301091D21CA9697E3351B50C54826497D2072563EE65C3E7AF115A29E55FB4498A8F75,Staf Keuangan dan Akuntansi,PT ASDP Indonesia Ferry (Persero),3000,1,7835FD9522F08DD97A83B3871591408352EA49E853659D816839E3DC5C8EE314600E78430748C34795DA1E7043B57EE4,Keuangan,Pegawai Kontrak,False,False,Fresh Graduate,448
EC01909A2A7BFDEE518B71844B5328DFFE3A9E479DA768A51F6628CDD3CB646DADD88408F7617B9A8682A31A55F607F6,Asisten Teknik dan Pengolahan,PT Perkebunan Nusantara III (Persero) - PT Sinergi Gula Nusantara,6000,1,651D3B34B5366E0E5EF4831762092408AF141F7FA0BCA1F26FB4E405A21E4977102FD86259B7C3A4B46E3478818BC361,Operasi / Produksi / Proyek,Pegawai Tetap,False,False,Fresh Graduate,1813
C12CB2DEB06A273B1079F27CB13962E5BED704E7F9CBE5EF50C0F37139F0FE027D6B7ED622EF6530091DEA9B7A7D1B35,Staf Teknik dan Fasilitas Armada,PT ASDP Indonesia Ferry (Persero),2000,1,20A83C4A9A636EA8BED36CF993C8AE8B2200D6EFBEA42A748814D05011CB5871C88DA758B221425D992E34F176F3A4A1,Engineering & Maintenance,Pegawai Kontrak,False,False,Fresh Graduate,255
54E6257E6F59664957B26B011183DA5F86E736E22CA37F514A0AF7E3692EC68C44E1ED13A2240E55B6B2CEBBDF7D469C,Asisten Personalia dan Umum,PT Perkebunan Nusantara III (Persero) - PT Perkebunan Nusantara IV,16000,1,516720B475AB13424568C8CBAC2031A578DC8D78356C260041751782F16BF8C121E2D0F10C20C3AD2F071E695A296398,SDM / HC,Pegawai Tetap,False,False,Fresh Graduate,1571
