vacancy_id,title,company_name,total_quota,show_quota,stream_id,stream_name,employment_status,selected_job,is_saved,experience_level,total_applied
277C8967CFC13F8465A75E214C467CF525469880B3C67878F4485CFD5BD21D9F1E1365153071A8B9C563FABE894FC9A2,Staf Perpajakan,PT Barata Indonesia (Persero),1000,1,7835FD9522F08DD97A83B3871591408352EA49E853659D816839E3DC5C8EE314600E78430748C34795DA1E7043B57EE4,Keuangan,Pegawai Tetap,False,False,Fresh Graduate,217
542A64A920A163E2322ED4486890F281995EBAA77D6146227E2C12FFE60932223AD4AC52A7AFF8A1BDA0A25F03439D55,Junior Relationship Manager,PT Bank Rakyat Indonesia (Persero) Tbk - PT Bank Raya Indonesia Tbk,25000,1,78A5FB755A30EEBC7C4120CA2EC665FCBDF257265E0D77A54DFFB0A739B5396FC2136D3B07C4F2675FCC4E0DE5DB032C,Bisnis Niaga / Pemasaran,Pegawai Kontrak,False,False,Fresh Graduate,6407
FA8C77956E6D83F16898EC1DD45F40C878E1381F8C4E2BA8F141859786B2F842E7CEDCF31C5817429058373303E38E3B,Management Trainee,PT Len Industri (Persero) - PT Dahana,1000,1,7835FD9522F08DD97A83B3871591408352EA49E853659D816839E3DC5C8EE314600E78430748C34795DA1E7043B57EE4,Keuangan,Pegawai Tetap,False,False,Disabilitas,0
36D47A580A749672804B10190736AAEEC84042967415854A2137301D9D9B795712EC0FA1EDEA5DED48801B8F36F1C9EA,Management Trainee,PT Len Industri (Persero) - PT Dahana,1000,1,ABD3E8B3B9C747142A200B5C72ECA3538828B4AAB50B1272A59066F6EB988BC36416893B531C94625DADD34F878103E2,Corporate Secretary,Pegawai Tetap,False,False,Fresh Graduate,689
8FA7F6CB9EBF44DC067539ECD034169F644CB63EA61029D661A38BE375C2C1E4198C1444140AF6C151742BA42E3AC076,Management Trainee,PT Len Industri (Persero) - PT Dahana,1000,1,CF92D65249E924012A342BBC73114AB35CF81F698F9C96C30E0249E4B453F81B3168022D9DA680DDD166AB388D0416F1,Digitalisasi & IT,Pegawai Tetap,False,False,Fresh Graduate,1000
F949774E58FADAF66B3FF967B5E0776D04968AE0B84A1FB5D97E05033AEC98C76E96E9CFE468E41C79B67A1630773011,Management Trainee,PT Len Industri (Persero) - PT Dahana,1000,1,CF92D65249E924012A342BBC73114AB35CF81F698F9C96C30E0249E4B453F81B3168022D9DA680DDD166AB388D0416F1,Digitalisasi & IT,Pegawai Tetap,False,False,Fresh Graduate,1000
9B232D8BE55DED55E8E87DEB1A29436159EB01457E62F2675AFB5390EC0BD3F551ED73545ED44F24B9571F55167CAD85,Accounting Report Staff,PT Bank Mandiri (Persero) Tbk - PT Mandiri Tunas Finance,1000,1,7835FD9522F08DD97A83B3871591408352EA49E853659D816839E3DC5C8EE314600E78430748C34795DA1E7043B57EE4,Keuangan,Pegawai Kontrak,False,False,Experienced Hire,282
EFF6416A9750B39887DC1F1FC747FCC0BA1D32BAA714A69BF7F234FB7AC257FEFEC7A973D2AEBD9BBD5A71F47ACD9D0F,Staf Logistik,PT Industri Kereta Api (Persero),1000,1,907020F1602638B8BB320EF129E955EFCE97282E9F1465582A532B521A5DFF5EBBD44B1B925F18ECF8350E7E7C5DC258,Logistic / Supply Chain / Asset / GA,Pegawai Kontrak,False,False,Orang Asli Papua (OAP),0
047A62ABB60A006DDC3BA86AE3AD3BFD3147E11A5B30CCA5DFF21B646198B942324CEF6EBFBA137B58305B1BFD8D7A02,Account Officer,PT Bank Rakyat Indonesia (Persero) Tbk - PT Pegadaian,2000,1,78A5FB755A30EEBC7C4120CA2EC665FCBDF257265E0D77A54DFFB0A739B5396FC2136D3B07C4F2675FCC4E0DE5DB032C,Bisnis Niaga / Pemasaran,Pegawai Tetap,False,False,Orang Asli Papua (OAP),0
4031E6009CE52A83C107D7B765F53E268D4DBADB226F4ABA6425D4F15CE1FD499311EAAC7CDA3244D7DFB4DE6AE790BD,Junior Treasury,PT Biro Klasifikasi Indonesia (Persero),1000,1,C85AA465FC0DBD6CE7F976D0F659E7626287BAA8FB2D5579CEB2EA97E3899E1E083391353E5A4F601A888E9E03FEA023,Treasury,Pegawai Kontrak,False,False,Orang Asli Papua (OAP),0
550AE5718FFF4964937C585886FFDE7A487866FD2E513841831214CCE73031DAEE39930C9A711C5A34AA59FB1B34CDA8,IT,PT Bank Rakyat Indonesia (Persero) Tbk - PT BRI Asuransi Indonesia,10000,1,CF92D65249E924012A342BBC73114AB35CF81F698F9C96C30E0249E4B453F81B3168022D9DA680DDD166AB388D0416F1,Digitalisasi & IT,Pegawai Tetap,False,False,Fresh Graduate,28
7C5FF3C8B0D84B6D25C12555229AA87A2311B406BA571ECE27C60C28C20848F9F04126BD565E775078B52EEEDECCB8A6,Staf Teknik,PT Waskita Karya (Persero) Tbk,1000,1,20A83C4A9A636EA8BED36CF993C8AE8B2200D6EFBEA42A748814D05011CB5871C88DA758B221425D992E34F176F3A4A1,Engineering & Maintenance,Pegawai Tetap,False,False,Orang Asli Papua (OAP),0
1BD87DAE82F43D3E89936E58DF2F5E4BC9C9D08F58C04A08899C9ADF77D4950DFB318D518CFE3D93CA68AE1E47EAD406,Banking Staff for Papua,PT Bank Mandiri (Persero) Tbk,5000,1,7835FD9522F08DD97A83B3871591408352EA49E853659D816839E3DC5C8EE314600E78430748C34795DA1E7043B57EE4,Keuangan,Pegawai Kontrak,False,False,Orang Asli Papua (OAP),0
257B6831DD6B7B650FF6E2E510EF1E76A8F4552C17067D6E992818ABA418EC43DE6E2F08B0EBC2E05C21E3A14631AFC6,Banking Staff for Disability,PT Bank Mandiri (Persero) Tbk,10000,1,7835FD9522F08DD97A83B3871591408352EA49E853659D816839E3DC5C8EE314600E78430748C34795DA1E7043B57EE4,Keuangan,Pegawai Kontrak,False,False,Disabilitas,0
61D30DF184CCDA4B28D2FA0B1F98BEC5021005C07C7DE91571DA17956C9BBB733127E8F2EFAE84067A8737F942605BFB,JUNIOR OFFICER FINANCIAL DAN ASSET ACCOUNTING,PT Telekomunikasi Indonesia (Persero) Tbk - PT Graha Sarana Duta,1000,1,7835FD9522F08DD97A83B3871591408352EA49E853659D816839E3DC5C8EE314600E78430748C34795DA1E7043B57EE4,Keuangan,Pegawai Kontrak,False,False,Fresh Graduate,831
9FB797628F522DF7F7E31F021875712034FAE5193612F58462A6DAE52D79A4AA1C9F55C204EAA0DE1665EA68BAC80175,Bimbingan Praktis Ahli (BPA) - Procurement,PT Pertamina (Persero) - PT Perusahaan Gas Negara Tbk,1000,1,907020F1602638B8BB320EF129E955EFCE97282E9F1465582A532B521A5DFF5EBBD44B1B925F18ECF8350E7E7C5DC258,Logistic / Supply Chain / Asset / GA,Pegawai Tetap,False,False,Fresh Graduate,1000
CD97C0FB5E5C193CD942A68BFD273AB71242C4604CC764DCFE963601F3B5565FFE170B29DFB2D2226CFD8FF553D29876,Bimbingan Praktis Ahli (BPA) - Human Capital,PT Pertamina (Persero) - PT Perusahaan Gas Negara Tbk,1000,1,516720B475AB13424568C8CBAC2031A578DC8D78356C260041751782F16BF8C121E2D0F10C20C3AD2F071E695A296398,SDM / HC,Pegawai Tetap,False,False,Fresh Graduate,1000
465AF9DB4F8DD1716591AF7684CC486E96B3AA8017DD5797D7B843B76B9B8B6E58CA4F03C5639E8EDE80767DC130AFEA,Bimbingan Praktis Ahli (BPA) - Finance,PT Pertamina (Persero) - PT Perusahaan Gas Negara Tbk,3000,1,7835FD9522F08DD97A83B3871591408352EA49E853659D816839E3DC5C8EE314600E78430748C34795DA1E7043B57EE4,Keuangan,Pegawai Tetap,False,False,Fresh Graduate,2428
0EEB330167FFF2981632E1D6E90454B6985685899BE951EC27E4AAF258E3128ECB31A9C2F9711243F656A3CBDF961CD1,Bimbingan Praktis Ahli (BPA) - Sales Region I,PT Pertamina (Persero) - PT Perusahaan Gas Negara Tbk,3000,1,78A5FB755A30EEBC7C4120CA2EC665FCBDF257265E0D77A54DFFB0A739B5396FC2136D3B07C4F2675FCC4E0DE5DB032C,Bisnis Niaga / Pemasaran,Pegawai Tetap,False,False,Fresh Graduate,306
B66829074B93B1CE18E2E3E0986D2682C974C5E513C9D9A9747588E27F8B3E01BB900B72A647E5F6C85793EA3B12CEEC,Bimbingan Praktis Ahli (BPA) - Sales Region II,PT Pertamina (Persero) - PT Perusahaan Gas Negara Tbk,3000,1,78A5FB755A30EEBC7C4120CA2EC665FCBDF257265E0D77A54DFFB0A739B5396FC2136D3B07C4F2675FCC4E0DE5DB032C,Bisnis Niaga / Pemasaran,Pegawai Tetap,False,False,Fresh Graduate,302
77E18111BBB7660669B156E6E5BE8B03C26A0CAAC45FF6820B791D2B63682716E90E7B605580D56B2268FC19E655F82E,Bimbingan Praktis Ahli (BPA) - Sales Region III,PT Pertamina (Persero) - PT Perusahaan Gas Negara Tbk,3000,1,78A5FB755A30EEBC7C4120CA2EC665FCBDF257265E0D77A54DFFB0A739B5396FC2136D3B07C4F2675FCC4E0DE5DB032C,Bisnis Niaga / Pemasaran,Pegawai Tetap,False,False,Fresh Graduate,298
829F47E9E61F0A1CEA85FFE5191933157C88967F6CB9BAF70F30B23534C93DA37FFF3B257743CDA8FF4980CCEAB1EB35,Bimbingan Praktis Ahli (BPA) - Operation dan Maintenance,PT Pertamina (Persero) - PT Perusahaan Gas Negara Tbk,4000,1,651D3B34B5366E0E5EF4831762092408AF141F7FA0BCA1F26FB4E405A21E4977102FD86259B7C3A4B46E3478818BC361,Operasi / Produksi / Proyek,Pegawai Tetap,False,False,Fresh Graduate,1053
CF434EC0D59B89EA9A57C4892E673EDAB56970142782334A56A7FD8FC611116C321A8F41C0B6C20EF88577CA7FEF2019,Maintenance Equipment Officer,PT Aviasi Pariwisata Indonesia - PT IAS Hospitality Indonesia,1000,1,20A83C4A9A636EA8BED36CF993C8AE8B2200D6EFBEA42A748814D05011CB5871C88DA758B221425D992E34F176F3A4A1,Engineering & Maintenance,Pegawai Kontrak,False,False,Experienced Hire,127
4A133D157921B1B09888535FB6D53CE3EF189AC7B2B94BFE090E4CD3A606073B8FD87C06E8F4A02C3E9F91CE1493026B,Banking Staff,PT Bank Mandiri (Persero) Tbk,45000,1,7835FD9522F08DD97A83B3871591408352EA49E853659D816839E3DC5C8EE314600E78430748C34795DA1E7043B57EE4,Keuangan,Pegawai Kontrak,False,False,Fresh Graduate,39140
CFD8EB7F9C6858D9B7BEE6A2B4470347DACD181DBBE8DC821C929F7C725A0CBB8A22BA8C5C4FF645BF6462E466855E03,Bimbingan Profesi Sarjana (BPS) - Keuangan,PT Pertamina (Persero) - PT Pertamina Geothermal Energy Tbk,2000,1,7835FD9522F08DD97A83B3871591408352EA49E853659D816839E3DC5C8EE314600E78430748C34795DA1E7043B57EE4,Keuangan,Pegawai Tetap,False,False,Fresh Graduate,362
A3442A988AA7C01F93381702CC7AD8C04556CF7C547129916B0DF9AE7B9261C2588E10EE76759EAF9354A1EAD007A719,Junior Underwriter,PT Reasuransi Indonesia Utama (Persero) - PT Asuransi ASEI Indonesia,1000,1,651D3B34B5366E0E5EF4831762092408AF141F7FA0BCA1F26FB4E405A21E4977102FD86259B7C3A4B46E3478818BC361,Operasi / Produksi / Proyek,Pegawai Kontrak,False,False,Experienced Hire,857
2FD39C61192829EC378C624E4AD111164E8D253010A7EF96CAECA254D35030D18121745B3C24D35371DCE62F83BE8C1D,Digital Service (Product Development),PT Telekomunikasi Indonesia (Persero) Tbk,2000,1,BFA18A7443B59FA7F34C1C25932A44E5E83D37872A7D51C02567B8BD806F7AFA24383B1DEBF94883C62FAD75A380FB68,Developer Information Technology,Pegawai Tetap,False,False,Disabilitas,0
48A8AC9B94711571B53D0947D9F37D6353EE9C6CA81B9BFBB372679049389C2DC01A556D8F3CDD847AB69900AF9D291D,Account Manager,PT Telekomunikasi Indonesia (Persero) Tbk,5000,1,78A5FB755A30EEBC7C4120CA2EC665FCBDF257265E0D77A54DFFB0A739B5396FC2136D3B07C4F2675FCC4E0DE5DB032C,Bisnis Niaga / Pemasaran,Pegawai Kontrak,False,False,Orang Asli Papua (OAP),0
5D1AF8BD0D28D67762ED3B1BFD09CA8AE49ADA3B50B6C4DB687EAF1DE8D3308D12A6D48EDC3EDBA4F5DD664555D7AF6D,Product dan Solution Management (Product Management),PT Telekomunikasi Indonesia (Persero) Tbk,3000,1,651D3B34B5366E0E5EF4831762092408AF141F7FA0BCA1F26FB4E405A21E4977102FD86259B7C3A4B46E3478818BC361,Operasi / Produksi / Proyek,Pegawai Tetap,False,False,Disabilitas,0
4068F99D46627563778075A1BCCF3E6321228EC1A15469EB7537D73DAFC68F6520B630977392AEC86E105C9B319982C7,Account Officer,PT Bank Rakyat Indonesia (Persero) Tbk - PT Permodalan Nasional Madani,10000,1,7835FD9522F08DD97A83B3871591408352EA49E853659D816839E3DC5C8EE314600E78430748C34795DA1E7043B57EE4,Keuangan,Pegawai Kontrak,False,False,Orang Asli Papua (OAP),0
437A15A2D952B2622C6B5044FFE6447E9B9D6B5C8865ABE293490D51A21CEE2E03AB0C12082983F57F0519A181C20120,Staf Pemasaran,PT Industri Kereta Api (Persero),1000,1,78A5FB755A30EEBC7C4120CA2EC665FCBDF257265E0D77A54DFFB0A739B5396FC2136D3B07C4F2675FCC4E0DE5DB032C,Bisnis Niaga / Pemasaran,Pegawai Kontrak,False,False,Disabilitas,0
005B62FE4BF36DD833662A6EC01281106C2A8488A8C803B6D285CE99108B71CB74F6F14FAC1E81D904E0731BBD2E5174,Staf Pengendalian Kualitas,PT Industri Kereta Api (Persero),1000,1,651D3B34B5366E0E5EF4831762092408AF141F7FA0BCA1F26FB4E405A21E4977102FD86259B7C3A4B46E3478818BC361,Operasi / Produksi / Proyek,Pegawai Kontrak,False,False,Orang Asli Papua (OAP),0
269A8FD932C51AFDC208580ACD04A02B93FF9C3F22C3D0FF63B707F7263BD9B03FAD1AE97F654F28AF93963D8C1FB80F,VAPT dan Penetration Testing Officer,PT Bank Mandiri (Persero) Tbk - PT Bank Syariah Indonesia Tbk,2000,1,20A83C4A9A636EA8BED36CF993C8AE8B2200D6EFBEA42A748814D05011CB5871C88DA758B221425D992E34F176F3A4A1,Engineering & Maintenance,Pegawai Tetap,False,False,Experienced Hire,193
B8C4EA5FF6BBBF2838CF5C4EF68434E534670423E5AC37B0C0E5047FC06FD942EFC517F1DA0905184784DF59B377A992,Database System Administrator,PT Bank Mandiri (Persero) Tbk - PT Bank Syariah Indonesia Tbk,2000,1,CF92D65249E924012A342BBC73114AB35CF81F698F9C96C30E0249E4B453F81B3168022D9DA680DDD166AB388D0416F1,Digitalisasi & IT,Pegawai Tetap,False,False,Experienced Hire,518
